x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x17,x18,x19
y,14000,12,z,n,n,F,M,n,p,n,c,100,m,13,P,a,n
y,15000,18,z,n,n,M,M,n,p,n,c,20,m,6,V,a,e
y,15000,15,z,n,n,F,M,n,p,y,c,6,s,2,V,a,n
y,12000,14,z,n,n,M,M,n,p,y,p,0,m,22,G,a,n
y,15000,14,z,n,n,F,M,n,p,y,c,6,m,18,V,a,n
y,12000,15,z,n,n,F,M,n,p,n,p,0,s,3,V,a,n
y,12000,13,z,n,n,F,M,n,p,n,b,0,s,24,V,a,n
y,15000,12,z,n,n,F,M,n,p,n,c,8,m,16,J,a,n
y,20000,13,z,n,n,M,S,n,p,n,p,0,m,12,V,p,n
y,12000,12,z,n,n,M,M,n,p,n,p,0,m,16,V,a,n
y,12000,12,z,n,n,M,M,n,p,n,p,0,m,27,V,a,e
y,12000,10,z,n,n,F,S,n,p,n,p,0,m,1,V,a,n
y,13000,44,z,n,n,M,M,n,p,n,b,0,m,5,H,a,n
y,30000,53,z,n,n,F,M,n,p,n,p,0,s,2,J,a,n
y,15000,33,z,n,n,F,M,n,p,y,c,10,m,15,V,a,n
y,11000,28,z,n,n,M,M,n,p,n,c,26,m,60,V,a,n
y,20000,22,z,n,n,M,M,n,p,n,c,24,m,21,S,p,n
y,12000,34,z,n,n,M,M,n,p,n,c,28,m,14,V,p,n
y,12000,15,z,n,n,M,S,n,p,n,c,16,s,20,V,p,n
y,11000,11,z,n,n,F,M,n,p,n,p,0,m,68,S,v,n
y,15000,19,z,n,n,F,M,n,p,n,p,0,m,6,M,p,e
y,15000,19,z,n,n,F,D,n,p,n,c,6,s,2,S,v,e
y,15000,14,z,n,n,M,M,n,p,n,c,24,m,4,V,a,n
y,15000,11,z,n,n,F,M,n,p,n,p,0,m,0,P,a,n
y,20000,18,z,n,n,M,M,n,p,n,b,0,m,11,G,a,e
y,15000,36,z,n,n,M,M,n,p,y,c,4,m,24,V,a,n
y,17000,26,z,n,n,F,M,n,p,n,c,8,m,23,V,a,s
y,99000,38,z,n,n,F,M,n,p,n,c,50,m,18,H,a,n
y,11000,22,z,n,n,M,S,n,p,n,c,20,s,13,V,a,n
y,15000,24,z,n,n,F,M,n,p,n,c,28,s,6,W,a,n
y,12000,27,z,n,n,M,M,n,p,n,c,20,m,3,V,a,n
y,11000,23,z,n,n,M,M,n,p,n,c,20,m,3,V,a,n
y,12000,34,z,n,n,M,M,n,p,n,c,30,m,2,V,a,n
y,15000,32,z,n,n,M,S,n,p,n,b,0,s,8,V,a,n
y,15000,10,z,n,n,F,M,n,p,n,c,4,m,3,X,a,n
y,15000,11,z,n,n,F,S,n,p,n,c,30,s,1,V,a,n
y,11000,17,z,n,n,M,M,n,p,n,c,10,m,5,J,a,n
y,12000,18,z,n,n,M,M,n,p,y,c,12,m,1,S,a,n
y,15000,13,z,n,n,M,S,n,p,n,c,92,m,33,K,a,n
y,17000,14,z,n,n,F,S,n,p,n,c,44,m,32,P,a,n
y,12000,7,t,n,n,M,S,n,p,y,p,0,s,2,D,p,n
y,11000,8,s,n,n,F,M,n,p,n,c,0,s,18,V,p,n
y,18000,7,s,n,n,M,S,n,p,y,c,10,m,10,V,a,e
y,20000,6,t,n,n,M,S,n,p,n,c,50,m,10,L,a,n
y,20000,8,t,n,n,F,M,n,p,y,c,10,m,10,D,v,n
y,12000,9,s,n,y,F,S,n,o,n,p,0,m,8,D,a,n
y,12000,9,z,y,n,M,S,n,p,n,c,8,m,19,T,p,n
y,12000,7,z,n,n,M,M,n,p,n,c,60,s,2,N,a,n
y,14000,5,z,y,n,M,S,n,p,y,c,120,s,1,V,a,e
y,14000,8,z,n,y,F,M,n,p,n,c,14,s,10,V,a,n
y,11000,6,z,y,n,M,S,n,p,y,c,28,m,36,D,p,n
y,12000,7,z,n,n,M,S,n,p,n,c,2,m,28,V,a,n
y,16000,5,z,y,n,M,S,n,p,n,c,32,s,44,G,a,n
y,13000,4,z,n,y,F,M,n,p,n,c,8,m,16,V,a,n
y,12000,9,z,n,n,M,S,y,p,n,c,16,s,2,J,p,n
y,20000,9,z,n,n,F,S,n,p,y,c,12,m,22,W,a,n
y,18000,9,z,n,n,M,M,n,p,n,p,0,m,3,V,a,n
y,16000,7,z,n,n,M,S,n,p,n,p,0,s,4,W,a,n
y,15000,9,z,n,n,M,M,n,p,n,c,24,m,8,D,p,n
y,12000,7,z,n,n,M,M,n,p,n,c,6,m,6,M,v,s
y,11000,7,z,n,n,F,S,n,p,n,c,16,s,0,X,a,n
y,15000,9,z,n,n,M,S,n,p,y,c,10,s,0,P,a,n
y,13000,9,z,n,n,M,M,n,p,n,c,32,m,6,V,v,s
y,15000,8,z,n,n,M,S,n,p,y,c,10,s,0,J,a,n
y,12000,9,z,n,n,M,S,n,p,n,p,0,s,5,V,a,n
y,12000,9,z,n,y,F,M,n,p,y,p,0,m,2,J,a,n
y,12000,7,z,n,n,F,S,n,p,n,p,0,m,3,W,a,n
y,12000,8,z,n,n,M,M,n,p,y,p,0,m,8,V,p,n
y,13000,8,z,n,n,M,S,n,p,n,p,0,m,9,V,p,n
y,12000,9,z,n,n,M,S,n,p,n,c,16,s,17,J,a,n
y,12000,5,z,n,n,F,S,n,p,y,p,0,m,22,P,a,n
y,12000,4,z,n,n,F,M,n,p,n,c,20,m,4,V,a,n
n,15000,1,s,n,n,F,M,n,p,n,c,0,m,8,J,a,h
n,12000,1,u,n,n,M,S,n,o,n,c,8,s,0,D,a,n
n,12000,2,z,n,n,F,S,n,p,n,p,0,s,3,W,p,n
n,12000,0,z,n,n,F,S,n,o,y,c,10,m,3,V,a,e
n,14000,1,z,n,n,F,S,n,p,n,c,0,m,34,S,p,n
n,15000,1,z,n,n,M,M,n,o,n,c,0,m,9,J,p,n
n,3000,36,j,n,n,F,M,n,p,n,c,40,m,56,P,a,e
n,5000,10,t,n,n,M,S,n,p,n,b,0,s,15,W,a,n
n,1000,68,t,n,n,M,M,n,p,n,c,16,s,0,V,a,n
n,1000,16,s,n,n,F,M,n,p,n,c,40,s,2,V,p,n
n,4000,46,t,n,n,M,M,n,p,n,p,0,m,15,V,a,n
n,5000,65,t,n,n,M,M,n,p,n,p,0,s,29,J,a,n
n,1000,27,s,n,n,F,M,n,p,n,p,0,m,2,G,a,n
n,5000,63,z,n,n,M,M,n,p,n,p,0,s,9,J,a,n
n,5000,48,z,n,n,M,M,n,p,n,p,0,s,19,J,a,n
n,3000,59,z,n,n,F,M,n,p,n,p,0,s,33,V,a,n
n,3000,32,z,n,n,M,M,n,p,n,p,0,m,9,J,a,n
n,5000,38,z,n,n,M,S,n,p,n,p,0,m,2,X,a,n
n,5000,22,z,n,n,M,S,n,p,n,p,0,s,2,T,p,n
n,4000,13,z,n,n,M,M,n,p,n,p,0,m,2,V,a,n
n,5000,52,z,n,n,F,M,n,p,y,p,0,s,7,D,a,n
n,4000,64,z,n,n,M,S,n,p,y,p,0,s,12,V,a,n
n,3000,71,z,n,n,M,M,n,p,n,p,0,s,8,V,a,n
n,3000,45,z,n,n,M,W,n,p,n,p,0,s,28,V,a,n
n,5000,21,z,n,n,M,M,n,p,n,c,2,m,2,A,p,n
n,1000,37,z,n,n,F,W,n,p,n,p,0,s,44,V,a,n
n,2000,27,z,n,n,M,M,n,p,n,p,0,m,22,J,a,n
n,5000,27,z,n,n,M,M,n,p,n,p,0,m,0,J,p,n
n,5000,19,z,n,n,F,M,n,p,n,c,6,m,22,V,a,e
n,5000,19,z,n,n,M,M,n,p,n,p,0,m,24,V,p,n
n,1000,47,z,n,n,F,M,n,p,n,c,4,m,22,V,p,n
n,4000,60,z,n,n,M,S,n,p,n,c,30,s,6,J,a,n
n,5000,35,z,n,n,F,S,n,p,n,c,0,s,4,V,a,n
n,5000,39,z,n,n,M,W,n,p,n,c,4,m,11,V,a,n
n,5000,19,z,n,n,F,S,n,p,n,b,0,m,5,P,a,n
n,5000,14,z,n,n,M,S,n,p,n,c,10,m,24,S,a,n
n,5000,12,z,n,n,M,M,n,p,n,c,0,m,7,V,p,n
n,2000,12,z,n,n,F,M,n,p,n,c,10,m,9,V,a,e
n,1000,44,z,n,n,F,W,n,p,n,c,14,s,7,J,a,n
n,1000,51,z,n,n,M,M,n,p,n,c,6,m,11,V,a,n
n,1000,59,z,n,n,F,W,n,p,n,p,0,s,24,V,a,n
n,1000,20,z,n,n,M,S,n,p,n,c,6,s,1,P,p,n
n,1000,20,z,n,n,F,M,n,p,n,p,0,m,12,V,v,n
n,1000,23,z,n,y,M,S,n,p,n,p,0,s,5,V,p,n
n,5000,12,z,n,n,M,M,n,p,n,c,40,m,3,V,p,n
n,1000,14,z,n,n,M,S,n,p,n,c,2,s,4,J,a,n
n,1000,15,z,n,n,F,M,n,p,n,p,0,m,12,T,v,n
n,1000,18,z,n,n,F,M,n,p,y,c,2,m,12,V,a,e
n,5000,23,z,n,n,M,M,n,p,n,c,2,m,4,V,a,n
n,4000,42,z,n,n,M,M,n,p,n,p,0,m,20,J,p,n
n,1000,22,z,n,n,M,S,n,o,n,p,0,m,2,P,a,n
n,2000,18,z,n,n,F,S,n,p,n,p,0,s,4,V,a,n
n,2000,18,z,n,n,M,M,n,p,n,p,0,m,14,V,a,n
n,3000,19,z,n,n,M,M,n,p,y,p,0,m,14,H,a,n
n,5000,30,z,n,n,M,M,n,p,n,p,0,m,10,J,a,e
n,4000,34,z,n,n,F,M,n,p,n,p,0,m,10,P,a,n
n,4000,29,z,n,n,M,S,n,p,n,p,0,m,22,V,a,s
n,3000,28,z,n,n,M,M,n,p,y,p,0,m,24,V,a,n
n,5000,21,z,n,n,F,M,n,p,y,p,0,m,12,V,a,n
n,4000,38,z,n,n,M,M,n,p,n,p,0,m,3,H,a,n
n,4000,19,z,n,n,F,S,n,p,n,c,14,m,9,J,a,n
n,4000,16,z,n,n,M,M,n,p,n,c,8,m,13,V,a,n
n,3000,38,z,n,n,F,M,n,p,y,p,0,m,15,M,a,n
n,5000,34,z,n,n,F,M,n,p,y,p,0,m,6,V,a,e
n,4000,12,z,n,n,M,M,n,p,n,p,0,s,22,J,a,s
n,1000,53,z,n,n,F,S,n,p,n,p,0,s,13,V,a,n
n,5000,29,z,n,n,F,M,n,p,n,c,10,m,12,V,a,e
n,3000,22,z,n,n,F,S,n,p,n,c,8,s,14,V,a,n
n,1000,8,s,n,n,M,S,n,p,n,p,0,m,2,J,a,n
n,5000,8,t,n,n,F,S,n,p,n,c,0,m,49,J,a,n
n,4000,7,z,n,n,F,S,n,o,n,p,0,s,8,V,a,n
n,2000,7,z,n,n,M,S,n,o,n,p,0,s,2,V,a,n
n,2000,4,z,y,n,M,S,n,p,n,c,14,m,6,J,p,n
n,1000,8,z,n,n,F,S,n,p,n,c,14,m,40,V,a,n
n,1000,8,z,n,n,F,M,n,p,n,p,0,m,23,V,p,n
n,5000,7,z,n,n,M,M,n,p,n,p,0,m,15,V,a,n
n,1000,1,b,n,n,F,S,n,o,n,p,0,m,6,J,a,s
n,2000,1,t,n,n,F,S,n,o,n,p,0,m,9,V,a,n
n,1000,0,u,n,n,F,S,n,p,n,c,20,s,12,W,a,n
n,2000,2,z,n,y,M,S,n,p,y,c,60,m,4,V,a,n
n,3000,1,z,n,n,F,S,n,o,n,p,0,m,0,G,a,n
n,1000,1,z,n,n,F,S,n,o,n,p,0,s,44,J,v,n
n,3000,1,z,n,n,F,S,n,o,n,p,0,s,26,J,a,n
n,2000,1,z,n,n,F,S,n,o,n,p,0,m,16,V,a,n
n,1000,1,z,n,n,F,S,n,o,n,p,0,s,16,V,a,n
n,2000,1,z,n,n,F,S,n,o,n,p,0,m,8,V,a,e
n,1000,1,z,n,n,F,S,n,o,y,p,0,m,18,J,p,n
n,2000,1,z,n,n,F,S,n,o,n,p,0,m,8,J,a,n
n,3000,1,z,n,n,F,S,n,o,n,p,0,s,12,J,p,n
n,2000,1,z,n,n,F,S,n,o,n,p,0,m,40,J,a,n
n,1000,1,z,n,n,F,S,n,o,n,p,0,m,4,J,a,e
n,8000,35,t,n,n,M,M,n,p,n,c,10,m,6,J,a,n
n,8000,15,b,n,n,M,S,n,p,n,p,0,m,19,V,a,n
n,8000,13,n,n,n,F,S,n,p,n,p,0,m,11,M,a,n
n,8000,18,s,n,n,F,M,n,p,n,p,0,m,41,P,a,n
n,8000,38,t,n,n,M,M,n,p,y,c,10,m,9,J,a,n
n,8000,23,t,n,n,M,M,n,p,n,p,0,s,10,G,a,e
n,8000,17,t,n,n,F,D,n,p,n,p,0,s,90,S,a,n
n,8000,28,s,n,n,M,S,n,p,n,c,20,m,36,V,a,n
n,7000,58,z,n,n,M,S,n,p,n,p,0,s,15,P,a,n
n,8000,28,z,n,n,F,M,n,p,n,c,2,m,17,V,a,e
n,8000,27,z,n,n,M,M,n,p,n,p,0,m,3,V,a,n
n,8000,17,z,n,n,F,S,n,p,n,c,4,s,27,Q,a,n
n,8000,13,z,n,n,F,S,n,p,y,c,10,s,0,V,a,n
n,7000,10,z,n,n,F,S,n,p,y,p,0,m,20,V,a,e
n,7000,39,z,n,n,F,M,n,p,n,p,0,m,72,V,a,n
n,7000,19,z,n,n,M,M,n,p,n,c,4,m,32,J,p,n
n,8000,19,z,n,n,F,M,n,p,n,c,2,m,30,L,a,n
n,8000,23,z,n,n,M,M,n,p,y,c,40,m,12,J,a,n
n,8000,30,z,n,n,M,M,n,p,n,b,0,s,8,V,p,n
n,7000,21,z,n,n,F,S,n,p,n,c,12,m,4,P,a,n
n,7000,25,z,n,n,M,D,n,p,n,c,0,s,11,V,a,n
n,7000,28,z,n,n,F,M,n,p,n,c,24,m,5,J,a,n
n,8000,30,z,n,n,M,W,n,p,n,c,0,s,54,V,a,n
n,8000,31,z,n,n,M,M,n,p,n,c,10,m,26,V,a,n
n,8000,12,z,n,n,M,S,n,p,n,p,0,m,8,J,v,n
n,6000,55,z,n,n,F,S,n,p,n,c,10,s,31,V,a,n
n,6000,51,z,n,n,F,M,n,p,n,p,0,s,9,V,a,n
n,6000,53,z,n,n,M,M,n,p,n,p,0,m,17,W,a,n
n,7000,21,z,n,n,F,S,n,p,n,c,8,s,7,P,a,e
n,7000,29,z,n,n,F,S,n,p,n,c,20,s,6,J,p,n
n,7000,14,z,n,n,F,M,n,p,n,c,20,m,10,V,a,e
n,7000,12,z,n,n,M,S,y,p,n,c,16,m,15,V,p,n
n,8000,17,z,n,n,F,M,n,p,n,c,4,m,50,S,p,n
n,8000,15,z,n,n,M,S,n,p,n,c,6,s,26,V,a,n
n,8000,14,z,n,y,M,M,n,p,n,p,0,m,68,V,a,n
n,8000,16,z,n,n,M,M,n,p,n,b,0,m,30,V,a,n
n,7000,46,z,n,n,M,M,n,p,n,c,42,m,8,V,a,n
n,6000,38,z,n,y,M,M,n,p,n,c,58,m,6,V,a,e
n,7000,10,z,n,n,F,M,n,p,n,c,14,m,20,V,a,n
n,8000,19,z,n,n,F,M,n,p,n,c,82,m,3,V,a,n
n,6000,20,z,n,n,F,S,n,p,n,p,0,s,37,V,a,e
n,7000,22,z,n,n,M,M,n,p,n,p,0,m,10,V,a,n
n,6000,44,z,n,n,M,M,n,p,n,c,14,m,10,G,a,e
n,6000,18,z,n,n,F,M,n,p,n,c,2,m,0,V,a,n
n,8000,59,z,n,n,F,S,n,p,y,p,0,s,5,P,a,n
n,7000,59,z,n,n,F,S,n,p,n,p,0,s,13,J,a,e
n,6000,64,z,n,n,F,M,n,p,n,p,0,s,62,V,a,e
n,6000,64,z,n,n,M,M,n,p,n,p,0,s,12,V,a,n
n,7000,43,z,n,n,M,S,n,p,n,p,0,m,16,V,a,n
n,8000,47,z,n,n,F,M,n,p,y,p,0,s,11,V,a,n
n,8000,20,z,n,n,F,S,n,p,n,p,0,m,15,S,a,e
n,7000,34,z,n,n,F,M,n,p,n,p,0,s,36,M,a,n
n,8000,25,z,n,n,M,M,n,p,n,c,14,s,48,V,a,n
n,8000,19,z,n,n,F,D,n,p,n,p,0,m,19,V,a,e
n,8000,14,z,n,n,F,M,n,p,n,p,0,s,59,P,a,n
n,8000,19,z,n,n,F,M,n,p,n,p,0,m,8,W,a,n
n,8000,13,z,n,n,M,S,n,p,n,c,8,m,47,J,p,n
n,8000,52,z,n,n,F,W,n,p,y,p,0,s,1,V,a,n
n,7000,43,z,n,n,M,M,n,p,y,p,0,m,32,G,p,n
n,6000,60,z,n,y,M,M,n,o,n,p,0,m,27,G,p,n
n,6000,27,z,n,n,M,M,n,p,n,c,20,m,14,T,a,n
n,8000,33,z,n,n,M,M,n,p,n,c,14,m,70,S,p,n
n,8000,20,z,n,n,F,M,n,p,n,p,0,s,11,S,a,n
n,6000,15,z,n,n,M,S,n,p,n,c,2,m,0,V,a,n
n,7000,13,z,n,n,M,S,n,p,n,c,24,m,1,V,a,e
n,6000,3,u,y,y,M,S,n,p,n,p,0,m,2,V,a,n
n,8000,9,t,n,n,F,M,n,p,n,c,6,m,4,S,a,n
n,8000,8,s,n,n,F,M,n,p,n,c,8,s,1,J,a,n
n,8000,9,z,n,n,F,S,n,p,n,c,28,s,3,V,a,n
n,8000,3,z,n,n,M,S,n,p,n,c,8,m,23,V,a,h
n,8000,3,z,n,n,M,S,n,o,n,c,2,m,6,K,a,n
n,7000,6,z,n,n,M,S,n,p,y,c,2,s,2,D,a,n
n,7000,8,z,n,n,F,M,n,o,n,c,0,m,4,X,a,n
n,7000,4,z,n,n,M,S,n,o,y,c,74,m,80,J,a,e
n,7000,3,z,n,n,F,M,n,p,n,c,14,s,21,J,a,n
n,7000,3,z,y,n,F,S,n,p,n,c,12,m,14,J,a,n
n,8000,9,z,n,n,M,M,n,p,y,p,0,s,36,V,a,n
n,7000,7,z,n,n,F,S,n,p,n,p,0,m,23,V,p,n
n,8000,2,t,n,n,M,S,n,p,n,c,2,m,32,X,a,e
n,7000,1,t,n,n,F,S,n,o,y,p,0,m,15,V,a,n
n,8000,2,z,y,n,M,S,n,p,n,c,12,m,0,V,p,n
n,6000,2,z,y,n,F,S,n,o,n,b,0,m,11,V,p,n
n,10000,27,d,n,n,M,S,n,p,n,c,38,m,58,S,p,n
n,10000,28,a,n,n,M,S,n,p,n,c,60,m,16,K,a,n
n,10000,23,t,n,n,F,M,n,p,n,p,0,m,41,S,a,n
n,10000,14,t,n,n,F,S,n,p,n,c,20,m,10,P,a,n
n,10000,13,t,n,n,F,M,n,p,y,c,10,m,2,V,p,n
n,10000,58,s,n,n,F,M,n,p,n,c,0,s,6,V,a,n
n,10000,12,j,n,n,F,S,n,p,y,c,12,s,16,P,a,n
n,10000,23,s,n,n,M,M,n,p,n,b,0,m,3,V,a,n
n,9000,26,t,n,n,F,M,y,p,n,p,0,s,6,J,a,n
n,10000,52,z,n,n,F,M,n,p,n,c,12,s,10,G,a,n
n,10000,42,z,n,n,M,M,n,p,n,p,0,m,10,J,a,n
n,10000,44,z,n,n,M,M,n,p,n,p,0,s,14,J,v,n
n,10000,37,z,n,n,M,S,n,p,n,c,30,m,45,V,a,n
n,10000,25,z,n,n,F,W,n,p,n,c,6,m,46,J,a,n
n,10000,23,z,n,n,M,M,n,p,n,c,2,m,18,P,a,n
n,10000,20,z,n,n,M,M,n,p,n,c,8,m,28,G,a,n
n,9000,23,z,n,n,F,S,n,p,n,c,4,m,3,S,a,n
n,10000,37,z,n,n,M,W,n,p,n,p,0,m,17,J,a,n
n,10000,35,z,n,n,F,M,n,p,n,p,0,s,1,J,a,n
n,10000,14,z,n,n,M,M,n,p,n,c,10,m,9,R,a,n
n,10000,11,z,n,n,F,M,n,p,n,c,20,m,4,V,a,n
n,10000,13,z,n,n,M,M,n,p,n,c,40,m,10,V,v,n
n,10000,15,z,n,n,F,M,n,p,n,c,8,m,18,V,a,n
n,10000,15,z,n,n,F,S,n,p,n,p,0,s,0,X,a,n
n,10000,18,z,n,n,F,M,n,p,n,p,0,s,16,J,a,n
n,10000,37,z,n,n,F,M,n,p,y,c,20,s,8,W,a,n
n,9000,27,z,n,n,M,M,n,p,y,p,0,m,50,V,p,n
n,10000,16,z,n,n,F,S,n,p,y,c,4,m,7,V,p,n
n,10000,18,z,n,n,M,S,n,p,y,c,30,m,17,J,a,n
n,10000,43,z,n,n,M,M,n,p,n,b,0,s,2,V,a,n
n,10000,68,z,n,n,M,M,n,p,n,p,0,s,30,J,a,n
n,10000,37,z,n,n,M,M,n,p,n,b,0,s,2,V,a,n
n,10000,26,z,n,n,M,M,n,p,n,c,6,s,6,V,a,n
n,10000,20,z,n,n,M,S,n,p,n,p,0,s,6,K,a,n
n,10000,27,z,n,n,F,M,n,p,n,p,0,m,18,P,a,n
n,10000,19,z,n,n,F,M,n,p,n,c,14,s,6,D,a,n
n,9000,13,z,n,n,M,S,n,p,n,c,12,s,18,V,p,n
n,10000,24,z,n,n,M,M,n,p,y,c,24,m,44,K,a,n
n,10000,17,z,n,n,M,M,n,p,y,c,20,m,10,V,a,n
n,10000,49,z,n,n,M,S,n,p,n,c,0,m,4,V,a,n
n,10000,35,z,n,n,F,M,n,p,n,c,0,s,10,J,a,n
n,10000,19,z,n,n,F,M,n,p,n,b,0,m,20,W,p,n
n,10000,16,z,n,n,M,S,n,p,n,c,10,m,16,V,a,n
n,10000,19,z,n,n,M,M,n,p,n,c,0,m,8,S,a,n
n,10000,19,z,n,n,M,S,n,p,n,c,2,m,5,J,p,n
n,10000,41,z,n,n,F,M,n,p,n,c,10,m,18,D,a,e
n,10000,49,z,n,n,F,M,n,p,n,c,36,m,3,J,p,n
n,10000,39,z,n,n,F,S,n,p,n,c,16,m,4,V,a,n
n,9000,21,z,n,n,F,M,n,o,n,c,4,m,16,V,a,n
n,10000,17,z,n,n,M,M,n,p,n,c,20,m,76,V,a,h
n,10000,49,z,n,n,M,M,y,o,y,p,0,m,1,A,a,e
n,10000,20,z,n,n,F,M,n,p,n,c,16,m,6,J,a,n
n,10000,17,z,n,n,F,M,n,p,y,c,6,m,0,V,a,n
n,10000,45,z,n,n,M,M,n,p,n,p,0,s,43,W,p,n
n,9000,44,z,n,n,M,S,n,p,n,p,0,m,23,V,p,n
n,10000,40,z,n,n,M,M,n,p,n,p,0,m,25,V,a,n
n,10000,46,z,n,n,F,M,n,p,n,p,0,m,23,S,a,n
n,10000,36,z,n,n,M,M,n,p,n,c,22,m,31,P,a,n
n,10000,28,z,n,n,F,S,n,p,n,p,0,s,15,G,a,n
n,9000,27,z,n,n,F,M,n,p,n,c,16,m,6,V,a,n
n,10000,22,z,n,n,F,W,n,p,n,c,16,m,13,V,a,n
n,10000,26,z,n,n,F,M,n,p,y,c,8,s,3,W,p,n
n,10000,24,z,n,n,F,S,n,p,n,c,16,m,62,V,a,n
n,10000,31,z,n,n,M,M,n,p,n,c,24,m,10,J,a,n
n,10000,23,z,n,y,F,M,n,o,n,b,0,m,41,V,a,n
n,10000,39,z,n,n,M,M,n,p,n,c,14,m,38,X,p,n
n,10000,13,z,n,n,M,S,n,p,n,c,18,s,13,S,a,s
n,10000,13,z,n,n,M,S,n,p,n,p,0,s,7,V,v,n
n,10000,15,z,n,n,F,M,n,p,n,p,0,m,14,D,a,e
n,10000,19,z,n,n,M,M,n,p,n,c,20,m,11,P,a,n
n,10000,11,z,n,n,M,S,n,p,n,c,14,s,18,J,a,n
n,10000,18,z,n,n,M,M,n,p,n,c,6,m,21,X,p,n
n,10000,8,n,n,n,M,M,n,p,y,c,10,s,28,P,a,e
n,10000,3,t,y,n,M,S,n,p,n,p,0,m,7,V,p,n
n,10000,3,t,n,n,M,M,n,p,n,c,50,m,2,V,a,n
n,10000,7,z,n,n,M,S,n,p,n,c,28,m,11,V,a,n
n,10000,7,z,n,n,M,S,n,p,n,c,50,s,1,S,a,n
n,10000,8,z,n,n,F,S,n,p,n,c,14,m,13,D,p,n
n,10000,9,z,n,n,F,S,n,p,n,c,10,s,4,V,a,n
n,10000,5,z,n,n,F,S,n,p,n,p,0,s,0,V,a,n
n,10000,4,z,y,n,M,S,n,o,y,p,0,m,5,T,a,e
n,10000,6,z,y,n,M,S,n,p,n,c,40,m,18,V,a,n
n,10000,8,z,n,n,F,S,n,p,n,c,28,s,16,V,a,e
n,9000,8,z,n,y,F,S,n,p,n,c,6,s,2,V,p,n
n,9000,8,z,n,n,F,S,n,p,n,c,16,s,6,G,a,n
n,9000,9,z,n,n,M,M,n,p,n,c,10,m,12,V,a,n
n,9000,4,z,y,n,M,S,n,p,n,p,0,m,9,V,a,n
n,10000,6,z,n,n,M,S,n,p,n,p,0,m,1,V,p,n
n,9000,1,t,n,n,M,S,n,p,y,c,30,m,8,S,a,n
n,9000,2,t,n,n,F,S,n,p,n,c,4,s,0,V,a,n
n,10000,2,z,n,n,M,S,n,p,n,p,0,m,4,S,a,e
n,10000,2,z,n,n,M,M,n,p,n,p,0,m,2,V,a,n
n,15000,25,t,n,n,F,M,n,p,n,c,20,s,4,P,a,n
n,15000,33,t,n,n,F,M,n,p,n,c,6,m,3,V,a,n
n,15000,25,u,n,n,F,M,n,p,n,p,0,m,26,V,p,n
n,13000,19,v,n,n,F,S,n,p,n,c,22,s,30,V,p,n
n,15000,20,t,n,n,M,M,n,p,n,b,0,s,11,V,v,n
n,13000,18,t,n,n,M,M,n,p,n,b,0,s,31,V,v,n
n,15000,17,t,n,n,M,M,n,p,n,c,24,s,7,V,p,n
n,14000,11,t,n,n,F,M,n,p,n,c,6,m,10,G,v,n
n,30000,38,z,n,n,M,M,n,p,n,c,8,m,8,G,a,n
n,12000,25,z,n,n,M,M,n,p,n,c,14,m,10,V,a,n
n,11000,15,z,n,n,M,S,n,p,n,c,16,s,9,V,p,n
n,12000,13,z,n,n,M,S,n,p,n,c,4,s,0,J,a,e
n,12000,36,z,n,n,F,D,n,p,n,c,4,m,16,U,a,s
n,15000,24,z,n,n,M,M,n,p,n,c,4,m,6,J,a,n
n,25000,30,z,n,n,M,M,n,p,n,c,10,m,2,J,a,n
n,15000,15,z,n,n,M,M,n,p,n,c,8,m,8,W,a,n
n,20000,25,z,n,n,F,M,n,p,y,p,0,m,4,G,p,n
n,21000,28,z,n,n,F,M,n,p,n,c,0,s,20,J,p,n
n,15000,31,z,n,n,M,D,n,p,n,b,0,m,4,V,p,n
n,12000,31,z,n,n,M,M,n,p,n,c,36,m,6,D,a,e
n,12000,14,z,n,n,M,M,n,p,n,c,8,m,3,V,a,n
n,12000,10,z,n,n,M,S,y,p,n,c,22,s,12,J,a,e
n,15000,38,z,n,n,F,M,n,p,n,b,0,m,7,V,a,n
n,18000,40,z,n,n,M,M,n,p,n,c,8,m,3,V,a,n
n,15000,40,z,n,n,F,M,n,p,y,p,0,m,4,V,a,n
n,12000,39,z,n,n,F,M,n,p,n,p,0,s,14,V,v,n
n,12000,38,z,n,n,M,S,n,p,n,p,0,m,26,J,a,n
n,12000,26,z,n,n,M,M,n,p,n,p,0,m,2,V,a,s
n,25000,20,z,n,n,F,M,n,p,n,p,0,m,14,L,a,n
n,12000,21,z,n,n,F,M,n,p,n,p,0,m,20,L,p,n
n,30000,30,z,n,n,F,M,n,o,n,p,0,m,7,V,a,n
n,12000,34,z,n,n,M,S,n,p,y,p,0,m,3,V,a,n
n,11000,30,z,n,y,M,M,n,p,n,p,0,m,3,V,a,n
n,15000,18,z,n,n,F,M,n,p,n,p,0,m,5,S,a,n
n,11000,16,z,n,n,F,M,n,p,y,p,0,m,2,P,a,n
n,11000,35,z,n,n,M,M,n,p,y,c,50,m,0,J,a,n
n,12000,25,z,n,n,M,M,n,p,y,c,18,m,16,V,v,h
n,18000,31,z,n,n,M,S,n,p,n,c,12,s,12,V,v,n
n,15000,19,z,n,n,M,M,n,p,n,c,50,m,2,V,a,n
